23.1688	45.1573	2023	2	16	1.2	13.9	0	44	54
23.1019	45.1608	2023	2	16	1.6	12.9	0	46	43
23.1321	45.1499	2023	2	16	0.9	17.5	0	48	9
23.1097	45.1446	2023	2	16	1.2	14.7	0	56	55
23.0821	45.1241	2023	2	16	4.2	12.6	1	7	6
23.1172	45.1759	2023	2	16	1.5	13.1	1	18	45
23.1393	45.1577	2023	2	16	1.1	17.2	1	20	15
23.0878	45.163	2023	2	16	1.7	13.1	1	26	22
23.1706	45.1307	2023	2	16	1	24.2	1	28	45
23.0511	45.1351	2023	2	16	1	13.8	1	36	38
23.1159	45.1418	2023	2	16	1.2	16.1	1	47	1
23.0920	45.1717	2023	2	16	1.3	12.5	1	51	13
23.1253	45.1473	2023	2	16	1.1	17.6	1	58	39
23.1357	45.1557	2023	2	16	1.1	19.9	2	15	54
23.1323	45.1305	2023	2	16	1.2	16.8	2	16	39
23.0969	45.1257	2023	2	16	3.4	7.3	2	29	33
23.0578	45.1457	2023	2	16	1.4	9.1	3	5	41
23.1438	45.1516	2023	2	16	1.1	20.7	3	13	52
23.1125	45.1644	2023	2	16	1.6	16.6	3	15	41
23.1943	45.1596	2023	2	16	1	19.6	3	18	13
23.2071	45.1864	2023	2	16	0.9	17.1	3	19	43
23.1389	45.1578	2023	2	16	0.9	20.4	3	30	31
23.0542	45.1379	2023	2	16	1.2	12.4	3	33	54
23.1651	45.1776	2023	2	16	1.8	15.3	3	35	27
23.1009	45.1677	2023	2	16	1.4	16.2	3	39	22
23.1759	45.1399	2023	2	16	1.1	16.6	3	41	1
23.0828	45.1245	2023	2	16	0.8	17.4	3	44	8
23.1723	45.1431	2023	2	16	1.3	16.3	3	48	47
23.1455	45.1546	2023	2	16	1.2	19.8	3	53	47
23.1126	45.1658	2023	2	16	1.2	15.8	4	1	42
23.1028	45.1435	2023	2	16	1.4	13.9	4	2	39
23.0981	45.1315	2023	2	16	0.6	18.6	4	18	50
23.1405	45.1162	2023	2	16	1.2	12.3	4	20	31
23.1854	45.143	2023	2	16	1.2	19.6	4	28	9
23.0730	45.1092	2023	2	16	1.5	12.4	4	33	12
23.1373	45.1607	2023	2	16	1.5	14.2	4	34	34
23.1119	45.1665	2023	2	16	1.2	16.3	4	36	3
23.1194	45.1478	2023	2	16	1	17	4	41	6
23.0862	45.1421	2023	2	16	1.2	15	4	42	56
23.0076	45.1063	2023	2	16	1.2	11.9	4	44	5
23.1238	45.1517	2023	2	16	1.3	17	4	51	17
23.1819	45.1742	2023	2	16	1.4	13	4	54	27
23.0753	45.1655	2023	2	16	1.6	13.6	5	0	12
23.0735	45.1129	2023	2	16	1.4	14.7	5	11	2
23.0392	45.0865	2023	2	16	0.7	14.3	5	14	57
23.0835	45.1703	2023	2	16	1.7	13.6	5	19	13
23.1698	45.1657	2023	2	16	1	14.3	5	21	28
23.1071	45.1533	2023	2	16	1.6	14.2	5	51	58
23.1271	45.1778	2023	2	16	2.2	14.4	5	55	50
23.0686	45.0891	2023	2	16	1	15.6	6	2	58
