23.09430	45.14300	2023	2	14	1.30	15.50	22	47.01
23.10920	45.15100	2023	2	14	1.30	16.40	22	48.38
23.12990	45.17520	2023	2	14	1.20	17.00	22	51.67
23.16650	45.18200	2023	2	14	1.40	13.60	22	52.49
23.10330	45.13470	2023	2	14	1.30	19.80	22	54.22
23.09700	45.15160	2023	2	14	1.20	16.50	22	55.91
23.12420	45.14560	2023	2	14	1.40	17.40	22	58.80
23.15250	45.17700	2023	2	14	1.60	12.60	22	59.02
23.10010	45.14220	2023	2	14	1.30	18.10	23	0.03
23.10560	45.15500	2023	2	14	1.60	15.10	23	5.32
23.10060	45.17480	2023	2	14	1.90	14.00	23	10.27
23.13470	45.19840	2023	2	14	1.50	14.80	23	14.07
23.08280	45.16810	2023	2	14	1.50	14.40	23	15.14
23.10710	45.16370	2023	2	14	2.10	15.60	23	17.21
23.17250	45.14180	2023	2	14	1.20	17.30	23	19.28
23.07050	45.13830	2023	2	14	1.50	12.40	23	19.97
23.11170	45.17060	2023	2	14	1.70	17.30	23	23.22
23.09760	45.15490	2023	2	14	1.60	14.90	23	26.21
23.16800	45.19900	2023	2	14	2.00	13.00	23	28.44
23.11820	45.15210	2023	2	14	2.00	16.90	23	29.04
23.11400	45.16120	2023	2	14	2.20	14.10	23	30.62
23.11740	45.14910	2023	2	14	1.60	16.20	23	31.46
23.13230	45.12910	2023	2	14	1.20	20.90	23	34.92
23.13210	45.15370	2023	2	14	1.20	16.70	23	38.33
23.08300	45.14520	2023	2	14	1.00	15.50	23	38.82
23.15550	45.15610	2023	2	14	2.40	12.00	23	40.02
23.12270	45.15710	2023	2	14	1.50	12.30	23	44.16
23.20360	45.17520	2023	2	14	1.40	19.40	23	45.56
23.09780	45.14840	2023	2	14	1.30	16.40	23	47.26
23.09710	45.16660	2023	2	14	1.50	15.70	23	47.64
23.18820	45.17550	2023	2	14	1.10	18.40	23	49.12
23.10740	45.13600	2023	2	14	1.20	17.20	23	49.96
23.15980	45.19070	2023	2	14	1.00	18.20	23	50.43
23.19920	45.19640	2023	2	14	0.90	17.60	23	51.21
23.11230	45.14450	2023	2	14	1.10	18.60	23	51.56
23.10670	45.14450	2023	2	14	0.90	15.00	23	53.74
23.08050	45.15080	2023	2	14	1.40	13.90	23	54.10
23.10860	45.14790	2023	2	14	0.90	15.50	23	55.90
23.13800	45.15500	2023	2	14	1.60	16.20	23	57.10
23.19180	45.19300	2023	2	14	1.80	16.70	23	57.83
23.24340	45.23290	2023	2	14	1.20	17.00	23	59.99
23.12690	45.15410	2023	2	15	1.10	18.60	0	0.26
23.15190	45.14230	2023	2	15	0.80	15.10	0	0.74
23.10630	45.17920	2023	2	15	0.90	12.90	0	3.05
23.16740	45.17790	2023	2	15	1.40	12.60	0	3.99
23.08280	45.15060	2023	2	15	1.40	14.50	0	5.31
23.08350	45.15710	2023	2	15	1.70	12.40	0	6.37
23.21670	45.18020	2023	2	15	1.70	19.50	0	6.70
23.14160	45.16570	2023	2	15	1.50	14.80	0	7.01
23.08630	45.16580	2023	2	15	1.70	15.40	0	8.93
23.09380	45.14650	2023	2	15	2.70	12.30	0	9.40
23.13160	45.18100	2023	2	15	1.30	16.90	0	12.08
23.18300	45.16800	2023	2	15	1.00	16.10	0	12.57
23.09820	45.15070	2023	2	15	1.20	16.20	0	14.05
23.12550	45.17470	2023	2	15	1.50	15.90	0	14.59
23.11690	45.15400	2023	2	15	2.10	13.60	0	16.16
23.12870	45.18150	2023	2	15	1.80	16.00	0	21.22
23.17350	45.18960	2023	2	15	1.40	14.10	0	25.48
23.12000	45.15310	2023	2	15	1.00	17.20	0	27.98
23.06970	45.14880	2023	2	15	1.40	13.30	0	28.24
23.09520	45.15030	2023	2	15	1.40	12.80	0	29.14
23.15610	45.18660	2023	2	15	1.60	14.60	0	29.82
23.11400	45.14570	2023	2	15	3.20	12.40	0	30.38
23.12150	45.16730	2023	2	15	1.30	14.90	0	32.96
23.13040	45.13080	2023	2	15	1.20	15.50	0	36.70
23.11030	45.13660	2023	2	15	0.90	15.20	0	37.63
23.11400	45.13150	2023	2	15	1.00	19.80	0	38.92
23.08360	45.15670	2023	2	15	1.50	12.70	0	40.75
23.08020	45.14360	2023	2	15	0.70	15.10	0	41.34
23.18740	45.19710	2023	2	15	1.00	14.20	0	41.69
